,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
1551,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20604113,USD,US dollar,2015,0.004074,2022,Normal value,6,Japanese International Co-operation Agency,2015953577,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1552,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20608759,USD,US dollar,2015,0.007194,2022,Normal value,6,Japanese International Co-operation Agency,2015952946,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1553,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21187012,USD,US dollar,2016,0.020625,2022,Normal value,6,Japanese International Co-operation Agency,2016958938,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1554,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22216731,USD,US dollar,2017,0.010858,2022,Normal value,6,Japanese International Co-operation Agency,2017959921,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
1555,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22223891,USD,US dollar,2017,0.023541,2022,Normal value,6,Japanese International Co-operation Agency,2017958587,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
1556,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,90000,Other,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24124259,USD,US dollar,2020,1.1e-05,2022,Normal value,6,Japanese International Co-operation Agency,2020955673,,South of Sahara,UMICs,90000,Other,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1557,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,24124869,USD,US dollar,2020,0.006688,2022,Normal value,6,Japanese International Co-operation Agency,2020955664,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1558,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,29899858,USD,US dollar,2023,0.011585,2022,Normal value,6,Japanese International Co-operation Agency,2023956930,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,0,0,,,,1
1559,701,Japan,275,Namibia,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,29906304,USD,US dollar,2023,0.010552,2022,Normal value,6,Japanese International Co-operation Agency,2023950556,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,17,,,,,,,,,0,0,,,,1
1560,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25231879,USD,US dollar,2021,0.005091,2022,Normal value,6,Japanese International Co-operation Agency,2021952040,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,9,,,,,1,,,,0,0,,,,1
1561,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24123503,USD,US dollar,2020,0.011056,2022,Normal value,6,Japanese International Co-operation Agency,2020953342,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,13;12;11,,,,,0,0,,,,0,,,,1
1562,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25224449,USD,US dollar,2021,1e-06,2022,Normal value,6,Japanese International Co-operation Agency,2021957560,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,9,,,,,,,,,,,,,,1
1563,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25224448,USD,US dollar,2021,7.3e-05,2022,Normal value,6,Japanese International Co-operation Agency,2021957559,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2;1,,,,,,,,,,,,,,1
1564,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24128977,USD,US dollar,2020,0.006052,2022,Normal value,6,Japanese International Co-operation Agency,2020957430,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1565,701,Japan,660,Nepal,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25224450,USD,US dollar,2021,0.003487,2022,Normal value,6,Japanese International Co-operation Agency,2021957561,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,17,,,,,,,,,,,,,,1
1566,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19983823,USD,US dollar,2014,8e-06,2022,Normal value,6,Japanese International Co-operation Agency,2014956631,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1567,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000343,USD,US dollar,2014,0.007948,2022,Normal value,6,Japanese International Co-operation Agency,2014959518,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1568,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000607,USD,US dollar,2014,0.005594,2022,Normal value,6,Japanese International Co-operation Agency,2014960627,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1569,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25231982,USD,US dollar,2021,0.002546,2022,Normal value,6,Japanese International Co-operation Agency,2021952143,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,9,,,,,1,,,,0,0,,,,1
1570,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24125033,USD,US dollar,2020,0.001343,2022,Normal value,6,Japanese International Co-operation Agency,2020956101,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1571,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27731191,USD,US dollar,2022,0.001545,2022,Normal value,6,Japanese International Co-operation Agency,2022957170,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,0,0,,,,1
1572,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,29812184,USD,US dollar,2023,0.011185,2022,Normal value,6,Japanese International Co-operation Agency,2023957224,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,0,0,,,,1
1573,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,24124744,USD,US dollar,2020,0.002354,2022,Normal value,6,Japanese International Co-operation Agency,2020957863,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,11,,,,,,,,,,,,,,1
1574,701,Japan,755,Philippines,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25228814,USD,US dollar,2021,3.6e-05,2022,Normal value,6,Japanese International Co-operation Agency,2021958190,,Far East Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,2;1,,,,,,,,,,,,,,1
1575,701,Japan,342,El Salvador,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25230838,USD,US dollar,2021,0.003116,2022,Normal value,6,Japanese International Co-operation Agency,2021955841,,Caribbean & Central America,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,17,,,,,,,,,,,,,,1
1576,701,Japan,870,Tonga,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,19981049,USD,US dollar,2014,0.001601,2022,Normal value,6,Japanese International Co-operation Agency,2014957365,,Oceania,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1577,701,Japan,665,Pakistan,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,E01,Scholarships/training in donor country,D,Disbursements,D,Constant prices,Project/programme,21211508,USD,US dollar,2016,0.002882,2022,Normal value,6,Japanese International Co-operation Agency,2016956031,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1578,701,Japan,265,Zimbabwe,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,22473272,USD,US dollar,2018,0.054018,2022,Normal value,6,Japanese International Co-operation Agency,2018954771,,South of Sahara,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,0,,0,,,,,,,1
1579,701,Japan,265,Zimbabwe,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,19987378,USD,US dollar,2014,0.034224,2022,Normal value,6,Japanese International Co-operation Agency,2014953196,,South of Sahara,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1580,701,Japan,265,Zimbabwe,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,20606616,USD,US dollar,2015,0.030792,2022,Normal value,6,Japanese International Co-operation Agency,2015955162,,South of Sahara,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1581,701,Japan,265,Zimbabwe,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,21214571,USD,US dollar,2016,0.00816,2022,Normal value,6,Japanese International Co-operation Agency,2016954677,,South of Sahara,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1582,701,Japan,265,Zimbabwe,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D01,Donor country personnel,D,Disbursements,D,Constant prices,Project/programme,22224061,USD,US dollar,2017,0.069586,2022,Normal value,6,Japanese International Co-operation Agency,2017955235,,South of Sahara,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1583,701,Japan,870,Tonga,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000349,USD,US dollar,2014,0.007972,2022,Normal value,6,Japanese International Co-operation Agency,2014959524,,Oceania,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1584,701,Japan,665,Pakistan,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,21194118,USD,US dollar,2016,0.013415,2022,Normal value,6,Japanese International Co-operation Agency,2016958797,,South & Central Asia,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,0,,,,,,,,0,0,,,,1
1585,742,Korea,378,Dominica,16040,Low-cost housing,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20046203,USD,US dollar,2014,0.110481,2022,Normal value,6,Korea International Cooperation Agency,2014024302,2014030089826,Caribbean & Central America,UMICs,10000,Donor Government,10,ODA,110,Standard grant,1,KALINAGO HOUSING RENOVATION PROJECT,Kalinago housing Renovation Project,Kalinago housing Renovation Project,,1,0,0,0,,,,0,0,0,0,0.0,0.1196,8
1586,701,Japan,540,Iran,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,20000326,USD,US dollar,2014,0.007972,2022,Normal value,6,Japanese International Co-operation Agency,2014959501,,Middle East,LMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1587,701,Japan,635,Myanmar,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19997030,USD,US dollar,2014,0.005602,2022,Normal value,6,Japanese International Co-operation Agency,2014960607,,South & Central Asia,LDCs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,,,,,,1
1588,701,Japan,257,Mauritius,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22222907,USD,US dollar,2017,0.007896,2022,Normal value,6,Japanese International Co-operation Agency,2017959904,,South of Sahara,UMICs,10000,Recipient Government,10,ODA,110,Standard grant,1,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,TC AGGREGATED ACTIVITIES,,,,,,,,,,0,0,,,,1
